7,4,14,17,142,4
3,4,4,7,16,6
33,36,51,151,1002,37
5,12,6,26,343,16
4,6,3,41,14,4
38,21,31,37,507,26
14,14,10,120,86,13
8,12,10,21,89,7
17,22,18,58,150,14
1,3,1,1,1,0
2,2,1,1,1,2
6,4,5,13,10,5
2,1,8,18,5,3
1,1,1,5,5,47
5,2,11,16,9,17
2,3,4,10,10,3
2,3,3,6,29,19
3,5,11,4,8,6
3,3,9,13,17,5
3,1,2,1,1,2
2,5,9,37,59,13
17,6,32,120,28,89
2,1,1,2,10,10
5,6,5,14,141,30
10,20,36,166,359,55
2,2,11,12,3,15
7,6,6,16,52,16
7,6,21,53,127,5
4,3,4,4,32,4
20,30,22,31,368,94
6,5,12,7,109,56
3,6,6,2,10,41
8,9,8,8,13,121
3,10,9,7,28,121
3,3,5,14,8,93
7,10,11,12,14,141
1,1,2,3,3,1
4,1,1,6,1,12
2,5,4,1,21,16
3,4,2,9,8,4
4,7,12,5,6,168
4,9,6,3,5,118
2,2,1,6,3,3
8,2,9,7,3,64
4,4,3,2,2,44
7,7,11,23,147,6
3,2,1,2,4,13
9,10,8,60,182,12
9,8,11,15,29,513
4,4,5,2,4,121
5,4,8,20,5,102
8,9,7,9,7,162
1,1,1,5,1,5
3,2,3,20,4,4
9,3,8,19,42,3
5,4,5,15,3,5
16,23,15,33,35,7
2,3,3,5,6,43
3,2,3,1,2,23
5,5,9,4,6,116
4,3,6,7,26,84
8,4,5,5,4,204
8,9,7,9,17,159
2,3,1,5,4,4
5,5,7,8,6,21
4,6,3,4,30,3
0,0,1,0,0,9
3,2,2,4,2,154
1,2,0,0,0,38
1,1,3,1,12,4
16,13,12,17,17,1083
4,7,1,2,5,98
14,14,22,103,327,18
2,2,2,12,27,5
4,5,9,37,62,14
9,8,9,9,5,90
3,1,1,0,0,35
6,5,10,6,3,100
8,7,8,6,12,169
4,3,5,1,2,68
4,8,10,4,3,101
2,0,1,1,0,0
1,1,1,0,0,0
3,21,8,22,3,6
2,3,1,2,2,1
5,4,0,3,0,0
4,16,2,7,6,1
1,4,2,5,3,2
17,4,4,9,2,2
2,1,2,25,6,3
9,9,218,229,300,11
32,32,1285,1026,1587,41
3,0,0,0,0,0
9,8,213,103,192,12
18,12,290,589,362,21
1,1,4,0,0,0
3,5,49,45,36,1
6,1,8,10,7,1
6,1,1,6,6,7
3,7,21,28,26,12
19,6,131,128,303,3
1,2,1,1,1,0
10,14,68,403,290,39
6,14,361,228,159,44
1,2,1,1,1,1
14,14,225,275,367,21
4,5,12,10,8,23
3,4,5,9,6,3
1,1,1,2,1,2
1,2,3,1,1,0
4,14,14,7,8,5
1,1,1,1,1,0
8,0,0,0,0,0
0,1,0,1,0,4
1,1,1,5,2,1
2,3,26,21,3,5
6,3,11,21,2,4
4,11,185,37,83,3
11,9,199,470,50,11
2,0,0,0,0,0
3,6,21,35,21,15
4,4,32,55,55,8
5,0,0,0,0,2
1,1,3,4,3,3
4,46,2,2,2,1
2,0,0,2,0,0
8,7,149,87,210,6
15,16,102,579,204,11
1,3,2,3,1,2
11,21,16,14,19,728
4,3,7,6,9,117
2,0,3,0,1,0
3,4,21,23,14,52
1,0,0,0,0,0
1,1,3,2,1,3
2,2,1,0,0,0
0,0,0,0,1,0
2,1,6,2,0,0
2,1,1,1,0,0
0,0,0,0,0,3
2,0,2,0,0,5
1,1,1,1,1,0
6,10,19,19,2,5
28,4,13,1,1,3
1,3,8,7,14,2
10,2,1,1,1,1
1,0,0,2,0,3
2,3,3,3,2,6
3,1,4,7,6,4
2,1,0,0,0,0
2,2,4,4,5,2
7,51,3,3,3,85
1,2,4,1,0,20
13,16,492,341,108,9
1,2,32,21,44,2
1,2,1,1,0,0
2,3,6,4,6,25
4,3,1,4,2,12
11,0,0,0,0,0
4,4,7,3,5,6
0,5,11,5,1,1
1,5,6,0,0,1
2,2,8,2,8,2
1,1,1,2,1,1
7,13,23,100,13,5
4,6,14,18,11,3
2,5,5,1,1,1
6,5,16,73,15,4
7,7,12,60,13,6
2,4,4,1,7,1
8,5,2,23,4,4
4,24,7,5,5,3
14,44,99,103,31,5
1,5,1,2,1,2
6,21,1,27,11,1
18,7,66,34,39,3
1,1,1,0,0,1
3,3,9,14,7,5
1,1,0,0,0,1
3,1,1,5,2,1
3,4,25,10,17,20
9,2,7,19,12,7
3,3,11,8,12,4
4,7,38,25,62,11
18,7,21,10,25,5
6,2,14,23,12,4
7,12,109,19,38,4
1,4,3,5,2,3
3,5,12,5,4,4
1,4,6,13,6,3
1,3,0,1,0,2
5,9,28,11,12,6
7,6,15,8,6,9
3,2,2,0,0,0
1,9,25,3,4,1
2,6,4,34,18,4
9,3,0,0,0,1
8,3,3,13,5,2
7,7,7,3,4,3
7,7,43,17,9,3
2,1,2,1,1,1
6,7,3,8,3,6
2,17,30,1,28,3
2,1,4,0,0,0
3,1,2,1,2,2
1,1,1,3,1,1
0,2,1,2,6,0
7,22,11,45,41,3
5,9,32,18,17,5
5,6,8,11,4,14
9,8,69,16,29,21
5,17,12,10,2,5
3,14,8,3,3,3
7,13,43,12,10,9
1,3,0,0,0,1
5,9,16,2,3,1
2,6,4,5,3,1
2,1,3,0,1,0
2,5,3,2,1,7
2,10,3,5,3,3
1,1,8,0,0,0
2,4,8,12,2,10
4,17,8,8,5,3
0,6,0,1,0,1
16,2,0,0,0,0
1,3,1,1,2,2
2,1,3,1,1,0
1,0,0,1,0,1
10,3,4,3,2,3
1,17,1,7,19,1
1,3,0,0,0,0
2,3,1,2,1,2
1,5,0,0,0,0
1,1,6,0,0,0
15,7,13,85,69,6
2,3,4,5,3,3
4,6,6,4,1,3
19,6,6,6,3,37
1,7,2,2,2,15
2,34,5,1,2,3
5,9,52,8,3,17
2,1,2,6,1,0
0,42,3,2,6,1
8,9,64,553,119,11
5,10,9,69,60,2
120,203,286,3704,2518,67
18,26,99,1017,620,18
6,11,25,80,322,4
93,96,169,892,2452,52
21,9,23,119,631,17
33,35,25,24,444,14
42,38,38,571,396,19
2,3,1,2,1,3
